Acipenser_ruthenus_NC_048329.1_prot_XP_033881959.1_14951	7eb571bed574d660c68e712d00475fb8	917	SUPERFAMILY	SSF50199	Staphylococcal nuclease	190	331	3.27E-27	T	25-11-2020
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	SUPERFAMILY	SSF50199	Staphylococcal nuclease	339	506	1.14E-27	T	25-11-2020
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	PANTHER	PTHR12302:SF13	STAPHYLOCOCCAL NUCLEASE DOMAIN-CONTAINING PROTEIN 1	5	916	0.0	T	25-11-2020
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	SMART	SM00333	TUDOR_7	735	792	5.6E-18	T	25-11-2020	IPR002999	Tudor domain	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	ProSiteProfiles	PS50830	Thermonuclease domain profile.	194	329	29.158	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	PANTHER	PTHR12302	EBNA2 BINDING PROTEIN P100	5	916	0.0	T	25-11-2020
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	Pfam	PF00565	Staphylococcal nuclease homologue	64	166	9.0E-11	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	Pfam	PF00565	Staphylococcal nuclease homologue	560	667	1.7E-15	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	Pfam	PF00565	Staphylococcal nuclease homologue	221	329	3.6E-12	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	Pfam	PF00565	Staphylococcal nuclease homologue	369	502	3.0E-10	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	ProSiteProfiles	PS50304	Tudor domain profile.	736	794	16.648	T	25-11-2020	IPR002999	Tudor domain	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	CDD	cd04508	TUDOR	740	784	5.72199E-16	T	25-11-2020
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	SUPERFAMILY	SSF50199	Staphylococcal nuclease	747	908	6.93E-13	T	25-11-2020
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	SUPERFAMILY	SSF63748	Tudor/PWWP/MBT	713	793	4.29E-19	T	25-11-2020
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	Gene3D	G3DSA:2.40.50.90	-	17	184	8.8E-45	T	25-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	Gene3D	G3DSA:2.40.50.90	-	185	340	7.2E-46	T	25-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	ProSiteProfiles	PS50830	Thermonuclease domain profile.	532	667	30.401	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	Gene3D	G3DSA:2.30.30.140	-	711	799	3.4E-79	T	25-11-2020
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	Gene3D	G3DSA:2.40.50.90	-	686	886	3.4E-79	T	25-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	Gene3D	G3DSA:2.40.50.90	-	512	665	1.3E-61	T	25-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	SUPERFAMILY	SSF50199	Staphylococcal nuclease	526	672	1.7E-28	T	25-11-2020
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	SUPERFAMILY	SSF50199	Staphylococcal nuclease	18	168	6.02E-24	T	25-11-2020
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	Gene3D	G3DSA:2.40.50.90	-	341	511	3.2E-54	T	25-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	MobiDBLite	mobidb-lite	consensus disorder prediction	57	77	-	T	25-11-2020
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	ProSitePatterns	PS01284	Thermonuclease family signature 2.	103	113	-	T	25-11-2020	IPR002071	Thermonuclease active site	GO:0003676|GO:0004518
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	SMART	SM00318	SNASE_2	18	167	2.1E-42	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	SMART	SM00318	SNASE_2	342	503	1.3E-49	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	SMART	SM00318	SNASE_2	532	667	1.8E-40	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	SMART	SM00318	SNASE_2	194	329	2.9E-47	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	PIRSF	PIRSF017179	RISC-Tudor-SN	6	914	0.0	T	25-11-2020	IPR016685	RNA-induced silencing complex, nuclease component Tudor-SN	GO:0016442|GO:0031047
Acipenser_ruthenus_NC_048336.1_prot_XP_033888738.1_29688	b26f48c5427674ed1ea4a4d7bd16854e	917	CDD	cd00175	SNc	351	503	1.39053E-35	T	25-11-2020
Acropora_digitifera_NW_015443313.1_prot_XP_015750923.1_33841	b3fca2dcbc82a8ca6ad156d8fca47c55	112	PANTHER	PTHR12302	EBNA2 BINDING PROTEIN P100	10	106	1.9E-34	T	25-11-2020
Acropora_digitifera_NW_015443313.1_prot_XP_015750923.1_33841	b3fca2dcbc82a8ca6ad156d8fca47c55	112	SUPERFAMILY	SSF50199	Staphylococcal nuclease	11	105	1.7E-16	T	25-11-2020
Acropora_digitifera_NW_015443313.1_prot_XP_015750923.1_33841	b3fca2dcbc82a8ca6ad156d8fca47c55	112	Gene3D	G3DSA:2.40.50.90	-	6	108	9.9E-35	T	25-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Acropora_digitifera_NW_015443313.1_prot_XP_015750923.1_33841	b3fca2dcbc82a8ca6ad156d8fca47c55	112	Pfam	PF00565	Staphylococcal nuclease homologue	33	105	6.9E-10	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acropora_digitifera_NW_015443313.1_prot_XP_015750923.1_33841	b3fca2dcbc82a8ca6ad156d8fca47c55	112	ProSiteProfiles	PS50830	Thermonuclease domain profile.	12	105	17.362	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acropora_digitifera_NW_015443313.1_prot_XP_015750923.1_33841	b3fca2dcbc82a8ca6ad156d8fca47c55	112	SMART	SM00318	SNASE_2	3	112	1.2E-5	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acropora_digitifera_NW_015443313.1_prot_XP_015750923.1_33841	b3fca2dcbc82a8ca6ad156d8fca47c55	112	PANTHER	PTHR12302:SF13	STAPHYLOCOCCAL NUCLEASE DOMAIN-CONTAINING PROTEIN 1	10	106	1.9E-34	T	25-11-2020
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	SMART	SM00333	TUDOR_7	376	432	3.7E-17	T	25-11-2020	IPR002999	Tudor domain	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	ProSiteProfiles	PS50830	Thermonuclease domain profile.	162	297	24.302	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	SUPERFAMILY	SSF50199	Staphylococcal nuclease	388	545	1.57E-19	T	25-11-2020
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	Gene3D	G3DSA:2.30.30.140	-	352	438	1.3E-65	T	25-11-2020
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	SMART	SM00318	SNASE_2	392	539	1.4E-4	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	SMART	SM00318	SNASE_2	162	302	1.1E-32	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	SMART	SM00318	SNASE_2	6	159	4.0E-20	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	SUPERFAMILY	SSF50199	Staphylococcal nuclease	5	132	2.62E-20	T	25-11-2020
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	Pfam	PF00565	Staphylococcal nuclease homologue	38	151	4.3E-6	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	Pfam	PF00565	Staphylococcal nuclease homologue	458	538	2.2E-6	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	Pfam	PF00565	Staphylococcal nuclease homologue	192	295	5.7E-15	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	PANTHER	PTHR12302	EBNA2 BINDING PROTEIN P100	6	132	6.9E-170	T	25-11-2020
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	Gene3D	G3DSA:2.40.50.90	-	1	138	5.2E-15	T	25-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	Gene3D	G3DSA:2.40.50.90	-	143	297	2.4E-55	T	25-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	Gene3D	G3DSA:2.40.50.90	-	439	540	1.3E-65	T	25-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	Coils	Coil	Coil	508	535	-	T	25-11-2020
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	CDD	cd04508	TUDOR	381	426	5.57616E-17	T	25-11-2020
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	ProSiteProfiles	PS50830	Thermonuclease domain profile.	6	153	25.965	T	25-11-2020	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	PANTHER	PTHR12302	EBNA2 BINDING PROTEIN P100	147	552	6.9E-170	T	25-11-2020
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	PANTHER	PTHR12302:SF13	STAPHYLOCOCCAL NUCLEASE DOMAIN-CONTAINING PROTEIN 1	6	132	6.9E-170	T	25-11-2020
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	PANTHER	PTHR12302:SF13	STAPHYLOCOCCAL NUCLEASE DOMAIN-CONTAINING PROTEIN 1	147	552	6.9E-170	T	25-11-2020
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	SUPERFAMILY	SSF50199	Staphylococcal nuclease	156	295	3.27E-25	T	25-11-2020
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	Pfam	PF00567	Tudor domain	354	444	2.4E-22	T	25-11-2020	IPR002999	Tudor domain	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	ProSiteProfiles	PS50304	Tudor domain profile.	377	434	17.152	T	25-11-2020	IPR002999	Tudor domain	
Acropora_digitifera_NW_015441264.1_prot_XP_015764520.1_15620	bea92374a1ae39429f869d45623f11b4	554	SUPERFAMILY	SSF63748	Tudor/PWWP/MBT	354	446	1.43E-24	T	25-11-2020
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	Gene3D	G3DSA:2.30.30.140	-	369	460	5.8E-58	T	07-05-2021
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	MobiDBLite	mobidb-lite	consensus disorder prediction	312	335	-	T	07-05-2021
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	SUPERFAMILY	SSF50199	Staphylococcal nuclease	407	572	8.63E-15	T	07-05-2021
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	ProSiteProfiles	PS50830	Thermonuclease domain profile.	1	138	23.843	T	07-05-2021	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	SUPERFAMILY	SSF50199	Staphylococcal nuclease	164	313	1.06E-24	T	07-05-2021
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	Gene3D	G3DSA:2.40.50.90	-	1	141	5.4E-38	T	07-05-2021	IPR035437	SNase-like, OB-fold superfamily	
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	PANTHER	PTHR12302	EBNA2 BINDING PROTEIN P100	5	573	1.7E-144	T	07-05-2021
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	Gene3D	G3DSA:2.40.50.90	-	353	565	5.8E-58	T	07-05-2021	IPR035437	SNase-like, OB-fold superfamily	
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	Gene3D	G3DSA:2.40.50.90	-	149	309	4.2E-45	T	07-05-2021	IPR035437	SNase-like, OB-fold superfamily	
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	ProSiteProfiles	PS50830	Thermonuclease domain profile.	168	311	25.889	T	07-05-2021	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	SUPERFAMILY	SSF50199	Staphylococcal nuclease	4	140	2.62E-20	T	07-05-2021
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	SMART	SM00318	SNASE_2	168	311	5.0E-28	T	07-05-2021	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
Adineta_ricciae_CAJNOR010000886.1_prot_CAF1029256.1_14660	837fe543d4f458015f1f570557ad41d2	582	SMART	SM00318	SNASE_2	1	138	5.1E-24	T	07-05-2021	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	
